id,season,gameType,gameDate,startTimeUTC,gameState,awayTeam.abbrev,awayTeam.score,homeTeam.abbrev,homeTeam.score,gameOutcome.lastPeriodType
2021020269,20212022,2,2021-11-20,2021-11-21T03:00:00Z,OFF,CHI,2,EDM,5,REG
2021020270,20212022,2,2021-11-20,2021-11-21T01:00:00Z,OFF,DET,1,ARI,2,OT
2021020271,20212022,2,2021-11-20,2021-11-21T03:00:00Z,OFF,CBJ,2,VGK,3,REG
2021020272,20212022,2,2021-11-20,2021-11-20T21:00:00Z,OFF,CAR,5,LAK,4,REG
2021020273,20212022,2,2021-11-20,2021-11-21T03:30:00Z,OFF,WSH,4,SJS,0,REG
2021020274,20212022,2,2021-11-21,2021-11-22T00:00:00Z,OFF,CGY,4,BOS,0,REG
2021020275,20212022,2,2021-11-21,2021-11-21T22:00:00Z,OFF,MIN,4,TBL,5,SO
2021020276,20212022,2,2021-11-21,2021-11-22T00:30:00Z,OFF,TOR,3,NYI,0,REG
2021020277,20212022,2,2021-11-21,2021-11-21T23:00:00Z,OFF,BUF,4,NYR,5,REG
2021020278,20212022,2,2021-11-21,2021-11-22T01:00:00Z,OFF,CHI,1,VAN,0,REG
2021020279,20212022,2,2021-11-21,2021-11-22T03:00:00Z,OFF,ARI,2,LAK,1,OT
2021020280,20212022,2,2021-11-21,2021-11-22T02:00:00Z,OFF,WSH,2,SEA,5,REG
2021020281,20212022,2,2021-11-22,2021-11-23T00:00:00Z,OFF,CBJ,7,BUF,4,REG
2021020282,20212022,2,2021-11-22,2021-11-23T01:00:00Z,OFF,VGK,2,STL,5,REG
2021020283,20212022,2,2021-11-22,2021-11-23T01:00:00Z,OFF,ANA,2,NSH,3,REG
2021020284,20212022,2,2021-11-22,2021-11-23T01:30:00Z,OFF,PIT,3,WPG,1,REG
2021020285,20212022,2,2021-11-22,2021-11-23T01:30:00Z,OFF,OTT,5,COL,7,REG
2021020286,20212022,2,2021-11-22,2021-11-23T03:30:00Z,OFF,CAR,1,SJS,2,OT
2021020287,20212022,2,2021-11-23,2021-11-24T00:00:00Z,OFF,PHI,0,TBL,4,REG
2021020288,20212022,2,2021-11-23,2021-11-24T01:30:00Z,OFF,EDM,1,DAL,4,REG
2021020289,20212022,2,2021-11-23,2021-11-24T02:00:00Z,OFF,CHI,2,CGY,5,REG
2021020290,20212022,2,2021-11-24,2021-11-25T00:00:00Z,OFF,BOS,5,BUF,1,REG
2021020291,20212022,2,2021-11-24,2021-11-25T00:30:00Z,OFF,STL,2,DET,4,REG
2021020292,20212022,2,2021-11-24,2021-11-25T00:00:00Z,OFF,PHI,1,FLA,2,OT
2021020293,20212022,2,2021-11-24,2021-11-25T00:00:00Z,OFF,MIN,3,NJD,2,SO
2021020294,20212022,2,2021-11-24,2021-11-25T00:30:00Z,OFF,NYR,4,NYI,1,REG
2021020295,20212022,2,2021-11-24,2021-11-25T00:00:00Z,OFF,VAN,1,PIT,4,REG
2021020296,20212022,2,2021-11-24,2021-11-25T00:00:00Z,OFF,MTL,3,WSH,6,REG
2021020297,20212022,2,2021-11-24,2021-11-25T00:00:00Z,OFF,WPG,0,CBJ,3,REG
2021020298,20212022,2,2021-11-24,2021-11-25T01:00:00Z,OFF,VGK,5,NSH,2,REG
2021020299,20212022,2,2021-11-24,2021-11-25T02:00:00Z,OFF,ANA,2,COL,5,REG
2021020300,20212022,2,2021-11-24,2021-11-25T03:00:00Z,OFF,EDM,5,ARI,3,REG
2021020301,20212022,2,2021-11-24,2021-11-25T03:00:00Z,OFF,TOR,6,LAK,2,REG
2021020302,20212022,2,2021-11-24,2021-11-25T03:30:00Z,OFF,OTT,3,SJS,6,REG
2021020303,20212022,2,2021-11-24,2021-11-25T03:00:00Z,OFF,CAR,1,SEA,2,REG
2021020304,20212022,2,2021-11-26,2021-11-26T18:00:00Z,OFF,NYR,5,BOS,2,REG
2021020305,20212022,2,2021-11-26,2021-11-27T00:00:00Z,OFF,MTL,1,BUF,4,REG
2021020306,20212022,2,2021-11-26,2021-11-27T00:00:00Z,OFF,SEA,0,TBL,3,REG
2021020307,20212022,2,2021-11-26,2021-11-27T00:30:00Z,OFF,PIT,1,NYI,0,REG
2021020308,20212022,2,2021-11-26,2021-11-26T20:30:00Z,OFF,CAR,6,PHI,3,REG
2021020309,20212022,2,2021-11-26,2021-11-26T22:00:00Z,OFF,FLA,3,WSH,4,REG
2021020310,20212022,2,2021-11-26,2021-11-27T00:00:00Z,OFF,VAN,2,CBJ,4,REG
2021020311,20212022,2,2021-11-26,2021-11-26T20:30:00Z,OFF,STL,2,CHI,3,OT
2021020312,20212022,2,2021-11-26,2021-11-26T23:00:00Z,OFF,NJD,2,NSH,4,REG
2021020313,20212022,2,2021-11-26,2021-11-27T00:30:00Z,OFF,COL,1,DAL,3,REG
2021020314,20212022,2,2021-11-26,2021-11-26T20:30:00Z,OFF,WPG,1,MIN,7,REG
2021020315,20212022,2,2021-11-26,2021-11-26T21:00:00Z,OFF,OTT,0,ANA,4,REG
2021020316,20212022,2,2021-11-26,2021-11-27T03:30:00Z,OFF,TOR,4,SJS,1,REG
2021020317,20212022,2,2021-11-27,2021-11-28T00:00:00Z,OFF,BUF,2,DET,3,OT
2021020318,20212022,2,2021-11-27,2021-11-27T23:00:00Z,OFF,SEA,4,FLA,1,REG
2021020319,20212022,2,2021-11-27,2021-11-28T00:00:00Z,OFF,MTL,6,PIT,3,REG
2021020320,20212022,2,2021-11-27,2021-11-28T01:00:00Z,OFF,CBJ,3,STL,6,REG
2021020321,20212022,2,2021-11-27,2021-11-28T02:00:00Z,OFF,NSH,2,COL,6,REG
2021020322,20212022,2,2021-11-27,2021-11-28T03:00:00Z,OFF,WPG,4,CGY,2,REG
2021020323,20212022,2,2021-11-27,2021-11-28T01:00:00Z,OFF,DAL,3,ARI,2,REG
2021020324,20212022,2,2021-11-27,2021-11-28T00:00:00Z,OFF,EDM,3,VGK,2,REG
2021020325,20212022,2,2021-11-27,2021-11-28T00:00:00Z,OFF,OTT,2,LAK,4,REG
2021020326,20212022,2,2021-11-28,2021-11-29T00:00:00Z,OFF,VAN,2,BOS,3,REG
2021020327,20212022,2,2021-11-28,2021-11-29T00:00:00Z,OFF,PHI,2,NJD,5,REG
2021020328,20212022,2,2022-03-17,2022-03-17T23:00:00Z,OFF,NYI,2,NYR,1,REG
2021020329,20212022,2,2021-11-28,2021-11-28T18:00:00Z,OFF,WSH,4,CAR,2,REG
2021020330,20212022,2,2021-11-28,2021-11-29T00:00:00Z,OFF,SJS,2,CHI,0,REG
2021020331,20212022,2,2021-11-28,2021-11-28T19:00:00Z,OFF,TBL,2,MIN,4,REG
2021020332,20212022,2,2021-11-28,2021-11-29T01:00:00Z,OFF,TOR,5,ANA,1,REG
2021020333,20212022,2,2021-11-29,2021-11-30T00:00:00Z,OFF,SEA,7,BUF,4,REG
2021020334,20212022,2,2021-11-29,2021-11-30T00:30:00Z,OFF,VAN,2,MTL,1,REG
2021020335,20212022,2,2021-11-29,2021-11-30T00:30:00Z,OFF,ARI,1,WPG,0,REG
2021020336,20212022,2,2021-11-29,2021-11-30T02:00:00Z,OFF,PIT,1,CGY,2,SO
2021020337,20212022,2,2021-11-30,2021-12-01T00:00:00Z,OFF,DET,2,BOS,1,REG
2021020338,20212022,2,2021-11-30,2021-12-01T00:00:00Z,OFF,WSH,4,FLA,5,REG
2021020339,20212022,2,2021-11-30,2021-12-01T00:00:00Z,OFF,SJS,5,NJD,2,REG
2021020340,20212022,2,2022-01-18,2022-01-19T00:00:00Z,OFF,NYI,4,PHI,3,SO
2021020341,20212022,2,2021-11-30,2021-12-01T01:00:00Z,OFF,TBL,3,STL,4,SO
2021020342,20212022,2,2021-11-30,2021-12-01T01:00:00Z,OFF,CBJ,0,NSH,6,REG
2021020343,20212022,2,2021-11-30,2021-12-01T01:30:00Z,OFF,CAR,1,DAL,4,REG
2021020344,20212022,2,2021-11-30,2021-12-01T01:00:00Z,OFF,ARI,2,MIN,5,REG
2021020345,20212022,2,2021-11-30,2021-12-01T03:30:00Z,OFF,ANA,5,LAK,4,SO
2021020346,20212022,2,2021-12-01,2021-12-02T00:30:00Z,OFF,COL,3,TOR,8,REG
2021020347,20212022,2,2021-12-01,2021-12-02T00:30:00Z,OFF,VAN,6,OTT,2,REG
2021020348,20212022,2,2021-12-01,2021-12-02T00:30:00Z,OFF,SEA,3,DET,4,SO
2021020349,20212022,2,2021-12-01,2021-12-02T00:00:00Z,OFF,PHI,1,NYR,4,REG
2021020350,20212022,2,2021-12-01,2021-12-02T03:00:00Z,OFF,PIT,2,EDM,5,REG
2021020351,20212022,2,2021-12-01,2021-12-02T03:00:00Z,OFF,VGK,5,ANA,6,REG
2021020352,20212022,2,2021-12-02,2021-12-03T00:00:00Z,OFF,COL,4,MTL,1,REG
2021020353,20212022,2,2021-12-02,2021-12-03T00:00:00Z,OFF,STL,2,TBL,4,REG
2021020354,20212022,2,2021-12-02,2021-12-03T00:00:00Z,OFF,BUF,4,FLA,7,REG
2021020355,20212022,2,2021-12-02,2021-12-03T00:30:00Z,OFF,SJS,2,NYI,1,OT
2021020356,20212022,2,2021-12-02,2021-12-03T00:00:00Z,OFF,CHI,4,WSH,3,SO
2021020357,20212022,2,2021-12-02,2021-12-03T00:00:00Z,OFF,OTT,3,CAR,2,REG
2021020358,20212022,2,2021-12-02,2021-12-03T01:00:00Z,OFF,BOS,2,NSH,0,REG
2021020359,20212022,2,2021-12-02,2021-12-03T01:30:00Z,OFF,CBJ,2,DAL,3,REG
2021020360,20212022,2,2021-12-02,2021-12-03T01:00:00Z,OFF,NJD,2,MIN,5,REG
2021020361,20212022,2,2021-12-02,2021-12-03T03:30:00Z,OFF,CGY,3,LAK,2,REG
2021020362,20212022,2,2021-12-03,2021-12-04T00:00:00Z,OFF,SJS,0,NYR,1,REG
2021020363,20212022,2,2021-12-03,2021-12-04T01:00:00Z,OFF,NJD,4,WPG,8,REG
2021020364,20212022,2,2021-12-03,2021-12-04T02:30:00Z,OFF,VGK,7,ARI,1,REG
2021020365,20212022,2,2021-12-03,2021-12-04T03:00:00Z,OFF,CGY,4,ANA,3,SO
2021020366,20212022,2,2021-12-03,2021-12-04T03:00:00Z,OFF,EDM,3,SEA,4,REG
2021020367,20212022,2,2021-12-04,2021-12-05T00:00:00Z,OFF,TBL,3,BOS,2,OT
2021020368,20212022,2,2021-12-04,2021-12-05T00:00:00Z,OFF,COL,5,OTT,6,OT
2021020369,20212022,2,2021-12-04,2021-12-05T00:00:00Z,OFF,NYI,3,DET,4,OT
2021020370,20212022,2,2021-12-04,2021-12-04T18:00:00Z,OFF,STL,3,FLA,4,SO
2021020371,20212022,2,2021-12-04,2021-12-05T01:00:00Z,OFF,CHI,2,NYR,3,REG
2021020372,20212022,2,2021-12-04,2021-12-05T00:00:00Z,OFF,CBJ,1,WSH,3,REG
2021020373,20212022,2,2021-12-04,2021-12-05T00:30:00Z,OFF,BUF,2,CAR,6,REG
2021020374,20212022,2,2021-12-04,2021-12-05T00:00:00Z,OFF,MTL,3,NSH,4,OT
2021020375,20212022,2,2021-12-04,2021-12-05T00:00:00Z,OFF,TOR,3,MIN,4,SO
2021020376,20212022,2,2021-12-04,2021-12-05T03:00:00Z,OFF,PIT,4,VAN,1,REG
2021020377,20212022,2,2021-12-05,2021-12-06T00:30:00Z,OFF,CHI,3,NYI,2,SO
2021020378,20212022,2,2021-12-05,2021-12-05T23:00:00Z,OFF,TBL,7,PHI,1,REG
2021020379,20212022,2,2021-12-05,2021-12-05T23:00:00Z,OFF,SJS,4,CBJ,6,REG
2021020380,20212022,2,2021-12-05,2021-12-06T01:00:00Z,OFF,TOR,3,WPG,6,REG
2021020381,20212022,2,2021-12-05,2021-12-06T01:00:00Z,OFF,LAK,5,EDM,1,REG
2021020382,20212022,2,2021-12-05,2021-12-06T03:00:00Z,OFF,CGY,2,VGK,3,REG
2021020383,20212022,2,2021-12-06,2021-12-07T00:00:00Z,OFF,COL,7,PHI,5,REG
2021020384,20212022,2,2021-12-06,2021-12-07T00:00:00Z,OFF,ANA,3,WSH,4,SO
2021020385,20212022,2,2021-12-06,2021-12-07T01:30:00Z,OFF,ARI,1,DAL,4,REG
2021020386,20212022,2,2021-12-06,2021-12-07T03:00:00Z,OFF,LAK,0,VAN,4,REG
2021020387,20212022,2,2021-12-06,2021-12-07T03:00:00Z,OFF,PIT,6,SEA,1,REG
2021020388,20212022,2,2021-12-07,2021-12-08T00:30:00Z,OFF,ANA,2,BUF,0,REG
2021020389,20212022,2,2021-12-07,2021-12-08T00:00:00Z,OFF,CBJ,4,TOR,5,REG
2021020390,20212022,2,2021-12-07,2021-12-08T00:00:00Z,OFF,TBL,3,MTL,2,REG
2021020391,20212022,2,2021-12-07,2021-12-08T00:00:00Z,OFF,NYI,5,OTT,3,REG
2021020392,20212022,2,2021-12-07,2021-12-08T00:00:00Z,OFF,NSH,5,DET,2,REG
2021020393,20212022,2,2021-12-07,2021-12-08T01:30:00Z,OFF,NYR,6,CHI,2,REG
2021020394,20212022,2,2021-12-07,2021-12-08T01:00:00Z,OFF,FLA,3,STL,4,OT
2021020395,20212022,2,2021-12-07,2021-12-08T01:00:00Z,OFF,CAR,4,WPG,2,REG
2021020396,20212022,2,2021-12-07,2021-12-08T02:00:00Z,OFF,MIN,4,EDM,1,REG
2021020397,20212022,2,2021-12-07,2021-12-08T03:30:00Z,OFF,CGY,3,SJS,5,REG
2021020398,20212022,2,2021-12-08,2021-12-09T00:00:00Z,OFF,PHI,0,NJD,3,REG
2021020399,20212022,2,2021-12-08,2021-12-09T00:00:00Z,OFF,COL,7,NYR,3,REG
2021020400,20212022,2,2021-12-08,2021-12-09T02:00:00Z,OFF,BOS,1,VAN,2,SO
2021020401,20212022,2,2021-12-08,2021-12-09T03:00:00Z,OFF,DAL,4,VGK,5,REG
2021020402,20212022,2,2021-12-09,2021-12-10T00:00:00Z,OFF,TBL,5,TOR,3,REG
2021020403,20212022,2,2021-12-09,2021-12-10T00:00:00Z,OFF,CHI,2,MTL,0,REG
2021020404,20212022,2,2021-12-09,2021-12-10T00:30:00Z,OFF,NSH,4,NYI,3,REG
2021020405,20212022,2,2021-12-09,2021-12-10T00:00:00Z,OFF,ANA,2,CBJ,1,SO
2021020406,20212022,2,2021-12-09,2021-12-10T01:00:00Z,OFF,DET,2,STL,6,REG
2021020407,20212022,2,2021-12-09,2021-12-10T02:00:00Z,OFF,CAR,2,CGY,1,OT
2021020408,20212022,2,2021-12-09,2021-12-10T02:00:00Z,OFF,BOS,3,EDM,2,REG
2021020409,20212022,2,2021-12-09,2021-12-10T03:30:00Z,OFF,DAL,0,LAK,4,REG
2021020410,20212022,2,2021-12-09,2021-12-10T03:30:00Z,OFF,MIN,5,SJS,2,REG
2021020411,20212022,2,2021-12-09,2021-12-10T03:00:00Z,OFF,WPG,3,SEA,0,REG
2021020412,20212022,2,2021-12-10,2021-12-11T00:00:00Z,OFF,NYR,2,BUF,1,REG
2021020413,20212022,2,2021-12-10,2021-12-11T00:30:00Z,OFF,NSH,3,NJD,2,REG
2021020414,20212022,2,2021-12-10,2021-12-11T00:00:00Z,OFF,PIT,4,WSH,2,REG
2021020415,20212022,2,2021-12-10,2021-12-11T02:00:00Z,OFF,DET,3,COL,7,REG
2021020416,20212022,2,2021-12-10,2021-12-11T02:00:00Z,OFF,FLA,3,ARI,1,REG
2021020417,20212022,2,2021-12-10,2021-12-11T03:00:00Z,OFF,WPG,3,VAN,4,SO
2021020418,20212022,2,2021-12-10,2021-12-11T03:00:00Z,OFF,PHI,4,VGK,3,REG
2021020419,20212022,2,2021-12-11,2021-12-12T00:00:00Z,OFF,WSH,3,BUF,2,SO
2021020420,20212022,2,2021-12-11,2021-12-12T00:00:00Z,OFF,CHI,4,TOR,5,REG
2021020421,20212022,2,2021-12-11,2021-12-11T18:00:00Z,OFF,TBL,0,OTT,4,REG
2021020422,20212022,2,2021-12-11,2021-12-12T00:30:00Z,OFF,NJD,2,NYI,4,REG
2021020423,20212022,2,2021-12-11,2021-12-12T00:00:00Z,OFF,ANA,0,PIT,1,REG
2021020424,20212022,2,2021-12-11,2021-12-12T00:00:00Z,OFF,MTL,1,STL,4,REG
2021020425,20212022,2,2021-12-11,2021-12-12T03:00:00Z,OFF,BOS,4,CGY,2,REG
2021020426,20212022,2,2021-12-11,2021-12-12T03:00:00Z,OFF,CAR,3,EDM,1,REG
2021020427,20212022,2,2021-12-11,2021-12-12T02:00:00Z,OFF,PHI,5,ARI,3,REG
2021020428,20212022,2,2021-12-11,2021-12-12T03:30:00Z,OFF,MIN,1,LAK,2,REG
2021020429,20212022,2,2021-12-11,2021-12-12T03:30:00Z,OFF,DAL,1,SJS,2,REG
2021020430,20212022,2,2021-12-11,2021-12-12T03:00:00Z,OFF,CBJ,5,SEA,4,OT
2021020431,20212022,2,2021-12-12,2021-12-13T00:00:00Z,OFF,NSH,1,NYR,0,REG
2021020432,20212022,2,2021-12-12,2021-12-13T00:00:00Z,OFF,ANA,3,STL,2,OT
2021020433,20212022,2,2021-12-12,2021-12-13T01:00:00Z,OFF,FLA,2,COL,3,REG
2021020434,20212022,2,2021-12-12,2021-12-13T03:00:00Z,OFF,CAR,1,VAN,2,REG
2021020435,20212022,2,2021-12-12,2021-12-13T02:00:00Z,OFF,MIN,4,VGK,6,REG
2021020436,20212022,2,2022-04-18,2022-04-19T00:00:00Z,OFF,CGY,5,CHI,2,REG
2021020437,20212022,2,2021-12-14,2021-12-15T00:00:00Z,OFF,VGK,4,BOS,1,REG
2021020438,20212022,2,2021-12-14,2021-12-15T00:30:00Z,OFF,NYI,1,DET,2,REG
2021020439,20212022,2,2021-12-14,2021-12-15T00:00:00Z,OFF,LAK,2,TBL,3,OT
2021020440,20212022,2,2021-12-14,2021-12-15T00:00:00Z,OFF,OTT,8,FLA,2,REG
2021020441,20212022,2,2021-12-14,2021-12-15T00:00:00Z,OFF,NJD,1,PHI,6,REG
2021020442,20212022,2,2021-12-14,2021-12-15T00:00:00Z,OFF,MTL,2,PIT,5,REG
2021020443,20212022,2,2022-04-19,2022-04-20T00:00:00Z,OFF,CGY,2,NSH,3,SO
2021020444,20212022,2,2021-12-14,2021-12-15T01:30:00Z,OFF,STL,4,DAL,1,REG
2021020445,20212022,2,2022-02-12,2022-02-13T01:00:00Z,OFF,CAR,2,MIN,3,REG
2021020446,20212022,2,2021-12-14,2021-12-15T01:00:00Z,OFF,BUF,4,WPG,2,REG
2021020447,20212022,2,2021-12-14,2021-12-15T02:00:00Z,OFF,NYR,2,COL,4,REG
2021020448,20212022,2,2021-12-14,2021-12-15T02:00:00Z,OFF,TOR,5,EDM,1,REG
2021020449,20212022,2,2021-12-14,2021-12-15T03:00:00Z,OFF,CBJ,3,VAN,4,REG
2021020450,20212022,2,2021-12-14,2021-12-15T03:30:00Z,OFF,SEA,3,SJS,1,REG
2021020451,20212022,2,2021-12-15,2021-12-16T01:00:00Z,OFF,WSH,4,CHI,5,OT
2021020452,20212022,2,2021-12-15,2021-12-16T02:00:00Z,OFF,NYR,3,ARI,2,REG
2021020453,20212022,2,2021-12-15,2021-12-16T03:00:00Z,OFF,SEA,1,ANA,4,REG
2021020454,20212022,2,2021-12-16,2021-12-17T00:00:00Z,OFF,PHI,2,MTL,3,SO
2021020455,20212022,2,2021-12-16,2021-12-17T00:00:00Z,OFF,OTT,1,TBL,2,REG
2021020456,20212022,2,2021-12-16,2021-12-17T00:00:00Z,OFF,LAK,4,FLA,1,REG
2021020457,20212022,2,2021-12-16,2021-12-17T00:00:00Z,OFF,VGK,5,NJD,3,REG
2021020458,20212022,2,2021-12-16,2021-12-17T00:30:00Z,OFF,BOS,1,NYI,3,REG
2021020459,20212022,2,2021-12-16,2021-12-17T00:00:00Z,OFF,DET,3,CAR,5,REG
2021020460,20212022,2,2021-12-16,2021-12-17T01:00:00Z,OFF,COL,2,NSH,5,REG
2021020461,20212022,2,2021-12-16,2021-12-17T01:00:00Z,OFF,BUF,3,MIN,2,SO
2021020462,20212022,2,2022-02-10,2022-02-11T02:00:00Z,OFF,TOR,2,CGY,5,REG
2021020463,20212022,2,2021-12-16,2021-12-17T02:00:00Z,OFF,CBJ,2,EDM,5,REG
2021020464,20212022,2,2021-12-16,2021-12-17T03:30:00Z,OFF,VAN,5,SJS,2,REG
2021020465,20212022,2,2021-12-17,2021-12-18T00:00:00Z,OFF,VGK,3,NYR,2,SO
2021020466,20212022,2,2021-12-17,2021-12-18T00:00:00Z,OFF,BUF,2,PIT,3,OT
2021020467,20212022,2,2021-12-17,2021-12-18T01:30:00Z,OFF,NSH,3,CHI,2,OT
2021020468,20212022,2,2021-12-17,2021-12-18T01:00:00Z,OFF,DAL,1,STL,4,REG
2021020469,20212022,2,2021-12-17,2021-12-18T01:00:00Z,OFF,WSH,5,WPG,2,REG
2021020470,20212022,2,2021-12-17,2021-12-18T03:00:00Z,OFF,ARI,6,ANA,5,OT
2021020471,20212022,2,2022-04-24,2022-04-24T23:00:00Z,OFF,BOS,5,MTL,3,REG
2021020472,20212022,2,2021-12-18,2021-12-19T01:00:00Z,OFF,NJD,2,DET,5,REG
2021020473,20212022,2,2021-12-18,2021-12-19T00:00:00Z,OFF,OTT,3,PHI,4,OT
2021020474,20212022,2,2021-12-18,2021-12-19T00:00:00Z,OFF,LAK,1,CAR,5,REG
2021020475,20212022,2,2021-12-18,2021-12-19T01:00:00Z,OFF,CHI,3,DAL,4,OT
2021020476,20212022,2,2022-02-18,2022-02-19T01:00:00Z,OFF,FLA,6,MIN,2,REG
2021020477,20212022,2,2022-02-10,2022-02-11T02:00:00Z,OFF,TBL,2,COL,3,REG
2021020478,20212022,2,2022-02-15,2022-02-16T02:00:00Z,OFF,CBJ,2,CGY,6,REG
2021020479,20212022,2,2022-02-12,2022-02-13T00:00:00Z,OFF,TOR,2,VAN,3,REG
2021020480,20212022,2,2021-12-18,2021-12-19T03:00:00Z,OFF,EDM,5,SEA,3,REG
2021020481,20212022,2,2022-02-19,2022-02-20T00:00:00Z,OFF,BOS,3,OTT,2,OT
2021020482,20212022,2,2021-12-19,2021-12-20T00:00:00Z,OFF,PIT,3,NJD,2,REG
2021020483,20212022,2,2021-12-19,2021-12-19T19:00:00Z,OFF,VGK,4,NYI,3,SO
2021020484,20212022,2,2021-12-19,2021-12-20T00:00:00Z,OFF,LAK,3,WSH,2,REG
2021020485,20212022,2,2022-02-18,2022-02-19T00:00:00Z,OFF,NSH,3,CAR,5,REG
2021020486,20212022,2,2021-12-19,2021-12-19T20:00:00Z,OFF,STL,2,WPG,4,REG
2021020487,20212022,2,2022-02-08,2022-02-09T03:00:00Z,OFF,ARI,1,VAN,5,REG
2021020488,20212022,2,2022-02-14,2022-02-15T02:00:00Z,OFF,TOR,6,SEA,2,REG
2021020489,20212022,2,2022-02-10,2022-02-11T00:00:00Z,OFF,CBJ,4,BUF,3,OT
2021020490,20212022,2,2022-02-23,2022-02-24T00:30:00Z,OFF,COL,5,DET,2,REG
2021020491,20212022,2,2022-02-20,2022-02-20T19:00:00Z,OFF,MTL,3,NYI,2,SO
2021020492,20212022,2,2021-12-20,2021-12-21T01:30:00Z,OFF,MIN,4,DAL,7,REG
2021020493,20212022,2,2022-02-17,2022-02-18T02:00:00Z,OFF,ANA,3,EDM,7,REG
2021020494,20212022,2,2022-02-10,2022-02-11T00:00:00Z,OFF,CAR,6,BOS,0,REG
2021020495,20212022,2,2022-02-15,2022-02-16T00:00:00Z,OFF,STL,5,OTT,2,REG
2021020496,20212022,2,2022-02-17,2022-02-18T00:00:00Z,OFF,WSH,5,PHI,3,REG
2021020497,20212022,2,2022-02-24,2022-02-25T00:00:00Z,OFF,NJD,6,PIT,1,REG
2021020498,20212022,2,2022-02-20,2022-02-20T20:00:00Z,OFF,FLA,5,CHI,2,REG
2021020499,20212022,2,2022-02-12,2022-02-13T00:00:00Z,OFF,WPG,5,NSH,2,REG
2021020500,20212022,2,2022-02-16,2022-02-17T02:30:00Z,OFF,ANA,2,CGY,6,REG
2021020501,20212022,2,2021-12-21,2021-12-22T03:00:00Z,OFF,TBL,4,VGK,3,REG
2021020502,20212022,2,2022-02-17,2022-02-18T03:30:00Z,OFF,VAN,5,SJS,4,OT
2021020503,20212022,2,2022-02-09,2022-02-10T03:00:00Z,OFF,ARI,5,SEA,2,REG
2021020504,20212022,2,2022-02-19,2022-02-19T18:00:00Z,OFF,COL,5,BUF,3,REG
2021020505,20212022,2,2022-04-27,2022-04-27T23:30:00Z,OFF,MTL,4,NYR,3,REG
2021020506,20212022,2,2022-02-11,2022-02-12T01:30:00Z,OFF,WPG,3,DAL,4,OT
2021020507,20212022,2,2022-02-15,2022-02-16T03:30:00Z,OFF,EDM,5,LAK,2,REG
2021020508,20212022,2,2022-02-21,2022-02-21T18:00:00Z,OFF,COL,1,BOS,5,REG
2021020509,20212022,2,2022-02-19,2022-02-20T00:00:00Z,OFF,STL,6,TOR,3,REG
2021020510,20212022,2,2022-02-08,2022-02-09T00:00:00Z,OFF,CAR,3,OTT,4,REG
2021020511,20212022,2,2022-02-22,2022-02-23T00:00:00Z,OFF,NSH,6,FLA,4,REG
2021020512,20212022,2,2022-04-07,2022-04-07T23:00:00Z,OFF,MTL,7,NJD,4,REG
2021020513,20212022,2,2022-04-28,2022-04-28T23:00:00Z,OFF,WSH,1,NYI,5,REG
2021020514,20212022,2,2022-02-15,2022-02-16T00:00:00Z,OFF,PHI,4,PIT,5,OT
2021020515,20212022,2,2022-02-20,2022-02-20T23:00:00Z,OFF,BUF,3,CBJ,7,REG
2021020516,20212022,2,2022-02-18,2022-02-19T01:30:00Z,OFF,DAL,1,CHI,0,SO
2021020517,20212022,2,2022-02-14,2022-02-15T01:00:00Z,OFF,DET,4,MIN,7,REG
2021020518,20212022,2,2022-02-19,2022-02-20T03:00:00Z,OFF,SEA,1,CGY,2,REG
2021020519,20212022,2,2022-02-11,2022-02-12T02:30:00Z,OFF,TBL,4,ARI,3,REG
2021020520,20212022,2,2022-02-19,2022-02-20T03:00:00Z,OFF,ANA,7,VAN,4,REG
2021020521,20212022,2,2022-02-18,2022-02-19T03:00:00Z,OFF,LAK,4,VGK,3,OT
2021020522,20212022,2,2022-02-14,2022-02-15T03:30:00Z,OFF,EDM,3,SJS,0,REG
2021020523,20212022,2,2022-02-08,2022-02-09T00:00:00Z,OFF,PIT,4,BOS,2,REG
2021020524,20212022,2,2022-02-15,2022-02-16T00:00:00Z,OFF,NYI,3,BUF,6,REG
2021020525,20212022,2,2022-02-17,2022-02-18T00:00:00Z,OFF,DET,3,NYR,2,SO
2021020526,20212022,2,2022-02-13,2022-02-13T17:30:00Z,OFF,OTT,4,WSH,1,REG
2021020527,20212022,2,2022-02-16,2022-02-17T00:30:00Z,OFF,FLA,3,CAR,2,OT
2021020528,20212022,2,2022-02-22,2022-02-23T00:00:00Z,OFF,TOR,3,CBJ,4,OT
2021020529,20212022,2,2022-02-10,2022-02-11T01:00:00Z,OFF,NJD,7,STL,4,REG
2021020530,20212022,2,2022-02-09,2022-02-10T01:00:00Z,OFF,NSH,3,DAL,4,REG
2021020531,20212022,2,2022-02-08,2022-02-09T01:00:00Z,OFF,MIN,0,WPG,2,REG
2021020532,20212022,2,2022-03-07,2022-03-08T02:30:00Z,OFF,EDM,1,CGY,3,REG
2021020533,20212022,2,2022-02-19,2022-02-20T02:00:00Z,OFF,LAK,5,ARI,3,REG
2021020534,20212022,2,2022-02-21,2022-02-22T03:00:00Z,OFF,SEA,2,VAN,5,REG
2021020535,20212022,2,2022-02-16,2022-02-17T03:00:00Z,OFF,COL,2,VGK,0,REG
2021020536,20212022,2,2022-02-22,2022-02-23T03:00:00Z,OFF,SJS,3,ANA,4,SO
